modal_price,Min Price (₹),Max Price (₹),Change (₹),arrivals,Change (Tonne),commodity,date,temperature,rainfall,solar_radiation,wind_speed,rainfall_7d,rainfall_15d,temp_7d_avg,Month,Petrol_price,Diesel_price,Year,State,Month_Num,diesel_lag_7,diesel_lag_30,petrol_lag_7,petrol_lag_30,diesel_pct_change_30,market_closed_flag,price_lag_1,price_lag_3,price_lag_7,price_pct_change_3,arrival_lag_3,arrival_shock,arrival_rolling_7,supply_tightness,price_volatility_7
2343.81,1492.81,3054.06,-171.01,1259.0,415.0,tomato,2019-06-13,27.2,12.9,14.57,35.2,36.59999999999996,37.70000000000006,29.542857142857144,Jun,77.3,69.6,2019.0,Maharashtra,6.0,69.6,69.8,77.3,78.7,-0.0028653295128940235,0,2514.82,2335.8,2226.47,0.0034292319547905483,896.0,0.40513392857142855,1187.857142857143,-0.05989176187612745,105.34211817650437
2235.2,1610.8,2835.4,-108.61,1248.0,-11.0,tomato,2019-06-14,27.1,11.1,18.78,30.8,47.39999999999996,48.800000000000054,29.085714285714285,Jun,77.3,69.6,2019.0,Maharashtra,6.0,69.6,69.8,77.3,78.7,-0.0028653295128940235,0,2343.81,2410.81,2185.83,-0.07284273750316289,1218.0,0.024630541871921183,1147.5714285714287,-0.08751400473048665,94.38376832812612
2192.68,1506.61,2787.1,-42.52,1529.0,281.0,tomato,2019-06-15,27.3,11.7,13.19,30.6,58.99999999999996,60.50000000000006,28.599999999999998,Jun,77.3,69.6,2019.0,Maharashtra,6.0,69.6,69.8,77.3,78.7,-0.0028653295128940235,0,2235.2,2514.82,2333.45,-0.12809664309970506,844.0,0.8116113744075829,1169.7142857142858,-0.3071568148510014,111.25077283844236
2134.1,1505.69,2647.59,-58.57,1789.0,260.0,tomato,2019-06-16,27.6,5.6,19.45,29.8,64.29999999999995,66.00000000000006,28.171428571428574,Jun,77.3,69.6,2019.0,Maharashtra,6.0,69.6,69.8,77.3,78.7,-0.0028653295128940235,0,2192.68,2343.81,2255.37,-0.08947397613287768,1259.0,0.42096902303415407,1254.7142857142858,-0.42582261186382775,131.79616391920268
1970.78,1337.96,2550.0,-163.33,1683.0,-106.0,tomato,2019-06-17,27.4,4.7,18.15,26.0,67.89999999999996,70.70000000000006,27.77142857142857,Jun,77.3,69.6,2019.0,Maharashtra,6.0,69.6,69.8,77.3,78.7,-0.0028653295128940235,0,2134.1,2235.2,2335.8,-0.11829813886900495,1248.0,0.3485576923076923,1367.142857142857,-0.2310344827586207,182.25521599435936
1848.82,1255.89,2349.29,-121.96,1760.0,77.0,tomato,2019-06-18,27.1,9.1,18.87,28.8,75.39999999999995,79.80000000000005,27.357142857142858,Jun,77.3,69.6,2019.0,Maharashtra,6.0,69.6,69.8,77.3,78.7,-0.0028653295128940235,0,1970.78,2192.68,2410.81,-0.1568217888611197,1529.0,0.1510791366906475,1444.5714285714287,-0.21835443037974675,222.72929478887704
1955.17,1290.0,2476.67,106.35,1423.0,-337.0,tomato,2019-06-19,27.6,7.8,17.04,23.8,62.89999999999995,86.90000000000005,27.32857142857143,Jun,77.3,69.6,2019.0,Maharashtra,6.0,69.6,69.8,77.3,78.7,-0.0028653295128940235,0,1848.82,2134.1,2514.82,-0.08384330631179412,1789.0,-0.20458356623812185,1527.2857142857142,0.0682817322981947,177.09963793624863
1876.0,1308.94,2461.52,-79.17,1508.0,85.0,tomato,2019-06-20,28.3,1.9,23.34,14.6,51.899999999999956,88.50000000000006,27.485714285714288,Jun,77.3,69.6,2019.0,Maharashtra,6.0,69.6,69.8,77.3,78.7,-0.0028653295128940235,0,1955.17,1970.78,2343.81,-0.04809263337358811,1683.0,-0.10398098633392751,1562.857142857143,0.03510054844606949,155.48648480543326
1803.46,1279.23,2320.38,-72.54,1725.0,217.0,tomato,2019-06-21,28.2,1.3,18.88,15.3,42.09999999999995,89.80000000000005,27.642857142857142,Jun,77.3,69.6,2019.0,Maharashtra,6.0,69.6,69.8,77.3,78.7,-0.0028653295128940235,0,1876.0,1848.82,2235.2,-0.024534567994720903,1760.0,-0.019886363636363636,1631.0,-0.05763335377069283,146.04813588418506
1808.1,1123.97,2502.59,4.64,584.0,-1141.0,tomato,2019-06-22,28.5,1.4,21.59,16.9,31.799999999999955,90.90000000000006,27.814285714285713,Jun,77.3,69.6,2019.0,Maharashtra,6.0,69.6,69.8,77.3,78.7,-0.0028653295128940235,0,1803.46,1955.17,2192.68,-0.07522108051985257,1423.0,-0.5895994378074491,1496.0,0.6096256684491979,117.25252603638008
1678.72,1174.83,2182.93,-129.38,583.0,-1.0,tomato,2019-06-23,28.3,2.5,12.7,13.2,28.699999999999953,93.30000000000007,27.914285714285715,Jun,77.3,69.6,2019.0,Maharashtra,6.0,69.6,69.8,77.3,78.7,-0.0028653295128940235,0,1808.1,1876.0,2134.1,-0.10515991471215351,1508.0,-0.613395225464191,1323.7142857142858,0.5595726311245414,99.64345310970612
1778.9,1197.41,2329.31,100.17,561.0,-22.0,tomato,2019-06-24,27.8,5.8,14.11,12.5,29.799999999999955,98.80000000000005,27.971428571428568,Jun,77.3,69.6,2019.0,Maharashtra,6.0,69.6,69.8,77.3,78.7,-0.0028653295128940235,0,1678.72,1803.46,1970.78,-0.01361826710877976,1725.0,-0.6747826086956522,1163.4285714285713,0.5178045186640471,85.916566698981
1565.07,1116.48,1958.15,-213.82,1773.0,1212.0,tomato,2019-06-25,28.1,9.0,19.26,13.6,29.699999999999957,106.70000000000006,28.114285714285717,Jun,77.3,69.6,2019.0,Maharashtra,6.0,69.6,69.8,77.3,78.7,-0.0028653295128940235,0,1778.9,1808.1,1848.82,-0.13441181350589015,584.0,2.035958904109589,1165.2857142857142,-0.5215152629643252,127.59967814188185
1673.32,1158.39,2096.77,108.25,823.0,-950.0,tomato,2019-06-26,27.7,15.3,18.38,20.5,37.19999999999996,120.40000000000005,28.12857142857143,Jun,77.3,69.6,2019.0,Maharashtra,6.0,69.6,69.8,77.3,78.7,-0.0028653295128940235,0,1565.07,1678.72,1955.17,-0.003216736561189532,583.0,0.411663807890223,1079.5714285714287,0.23766044726743424,106.04569502502385
1432.35,892.1,1933.87,-240.97,493.0,-330.0,tomato,2019-06-27,27.1,24.1,16.52,19.1,59.39999999999996,124.20000000000005,27.957142857142856,Jun,77.3,69.6,2019.0,Maharashtra,6.0,69.6,69.8,77.3,78.7,-0.0028653295128940235,0,1673.32,1778.9,1876.0,-0.19481140030355848,561.0,-0.12121212121212122,934.5714285714286,0.4724854784469581,139.02114880223328
1557.17,1107.17,1956.96,124.82,1562.0,1069.0,tomato,2019-06-28,26.8,73.1,12.29,24.2,131.19999999999996,184.40000000000003,27.75714285714286,Jun,77.3,69.6,2019.0,Maharashtra,6.0,69.6,69.8,77.3,78.7,-0.0028653295128940235,0,1432.35,1565.07,1803.46,-0.005047697547074485,1773.0,-0.11900733220530176,911.2857142857143,-0.714061765166954,132.74510508420434
1409.41,873.28,1822.41,-147.76,1527.0,-35.0,tomato,2019-06-29,26.4,73.6,4.74,24.9,203.39999999999995,246.90000000000003,27.457142857142856,Jun,77.3,69.6,2019.0,Maharashtra,6.0,69.6,69.8,77.3,78.7,-0.0028653295128940235,0,1557.17,1673.32,1808.1,-0.15771639614658275,823.0,0.8554070473876063,1046.0,-0.4598470363288719,135.08432840621907
1257.88,880.38,1620.96,-151.53,1694.0,167.0,tomato,2019-06-30,26.3,33.4,5.13,16.8,234.29999999999995,268.6,27.17142857142857,Jun,77.3,69.6,2019.0,Maharashtra,6.0,69.6,69.8,77.3,78.7,-0.0028653295128940235,0,1409.41,1432.35,1678.72,-0.12180682095856446,493.0,2.436105476673428,1204.7142857142858,-0.40614253527807415,174.35719824819157
1428.28,981.9,1818.1,170.39,2079.0,385.0,tomato,2019-07-01,26.0,36.6,5.08,15.5,265.0999999999999,299.6000000000001,26.914285714285715,Jul,76.1,67.4,2019.0,Maharashtra,7.0,69.6,69.6,77.3,77.3,-0.03160919540229869,0,1257.88,1557.17,1778.9,-0.08277195168157625,1562.0,0.33098591549295775,1421.5714285714287,-0.46246608381067217,135.17885038157016
1223.86,883.57,1563.57,-204.42,2208.0,129.0,tomato,2019-07-02,26.6,26.3,10.55,18.8,282.3999999999999,321.20000000000005,26.7,Jul,76.1,67.4,2019.0,Maharashtra,7.0,69.6,69.6,77.3,77.3,-0.03160919540229869,0,1428.28,1409.41,1565.07,-0.13165083261790406,1527.0,0.44597249508840864,1483.7142857142858,-0.4881571346042749,156.9598695451349
1485.32,981.77,1866.13,261.47,762.0,-1446.0,tomato,2019-07-03,26.4,15.2,6.9,17.8,282.29999999999995,327.30000000000007,26.514285714285712,Jul,76.1,67.4,2019.0,Maharashtra,7.0,69.6,69.6,77.3,77.3,-0.03160919540229869,0,1223.86,1257.88,1673.32,0.18081216014246176,1694.0,-0.5501770956316411,1475.0,0.48338983050847456,119.1185990835426
1412.44,922.94,1819.12,-72.88,922.0,160.0,tomato,2019-07-04,26.9,21.5,11.42,21.5,279.69999999999993,341.00000000000006,26.485714285714288,Jul,76.1,67.4,2019.0,Maharashtra,7.0,69.6,69.6,77.3,77.3,-0.03160919540229869,0,1485.32,1428.28,1432.35,-0.011090262413532304,2079.0,-0.5565175565175565,1536.2857142857142,0.3998512181513855,118.4303239200849
1462.69,983.85,1845.38,50.25,2025.0,1103.0,tomato,2019-07-05,26.5,15.9,11.79,24.6,222.49999999999994,355.00000000000006,26.442857142857143,Jul,76.1,67.4,2019.0,Maharashtra,7.0,69.6,69.6,77.3,77.3,-0.03160919540229869,0,1412.44,1223.86,1557.17,0.19514486951121873,2208.0,-0.08288043478260869,1602.4285714285713,-0.26370687349558714,101.17207569288426
1478.97,966.17,1873.33,16.27,556.0,-1469.0,tomato,2019-07-06,26.2,20.2,8.09,25.4,169.09999999999997,373.90000000000003,26.41428571428571,Jul,76.1,67.4,2019.0,Maharashtra,7.0,69.6,69.6,77.3,77.3,-0.03160919540229869,0,1462.69,1485.32,1409.41,-0.004275173026687791,762.0,-0.27034120734908135,1463.7142857142858,0.6201444466133126,107.4387559983961
1523.32,1053.71,1919.35,44.36,1797.0,1241.0,tomato,2019-07-07,26.6,19.6,9.01,26.1,155.29999999999995,392.1,26.457142857142856,Jul,76.1,67.4,2019.0,Maharashtra,7.0,69.6,69.6,77.3,77.3,-0.03160919540229869,0,1478.97,1412.44,1257.88,0.07850244966157846,922.0,0.9490238611713666,1478.4285714285713,-0.21547975649821247,98.35075948096647
1510.71,1033.87,1955.65,-12.61,1883.0,86.0,tomato,2019-07-08,26.7,15.3,11.33,24.2,133.99999999999997,404.90000000000003,26.557142857142857,Jul,76.1,67.4,2019.0,Maharashtra,7.0,67.4,69.6,76.1,77.3,-0.03160919540229869,0,1523.32,1462.69,1428.28,0.03282992295018082,2025.0,-0.07012345679012345,1450.4285714285713,-0.2982369742933124,102.84516999102546
1500.9,990.48,2007.42,-9.81,1828.0,-55.0,tomato,2019-07-09,26.6,14.0,13.83,27.7,121.69999999999996,413.1000000000001,26.557142857142857,Jul,76.1,67.4,2019.0,Maharashtra,7.0,67.4,69.6,76.1,77.3,-0.03160919540229869,0,1510.71,1478.97,1223.86,0.014827886975395081,556.0,2.287769784172662,1396.142857142857,-0.3093216003274328,36.78874827996682
1833.16,1320.63,2340.63,332.25,1717.0,-111.0,tomato,2019-07-10,26.4,33.0,12.26,27.6,139.49999999999994,437.1000000000001,26.557142857142857,Jul,76.1,67.4,2019.0,Maharashtra,7.0,67.4,69.6,76.1,77.3,-0.03160919540229869,0,1500.9,1523.32,1485.32,0.20339784155660015,1797.0,-0.044518642181413465,1532.5714285714287,-0.12033929903057412,137.90295179687976
1671.61,1138.48,2158.48,-161.55,1716.0,-1.0,tomato,2019-07-11,26.4,17.4,8.76,23.5,135.39999999999995,439.20000000000005,26.485714285714288,Jul,76.1,67.4,2019.0,Maharashtra,7.0,67.4,69.6,76.1,77.3,-0.03160919540229869,0,1833.16,1510.71,1412.44,0.10650621231076769,1883.0,-0.088688263409453,1646.0,-0.0425273390036452,135.30098975461453
1547.6,1082.8,2066.2,-124.01,1763.0,47.0,tomato,2019-07-12,26.5,6.2,11.27,26.4,125.69999999999995,421.3,26.485714285714288,Jul,76.1,67.4,2019.0,Maharashtra,7.0,67.4,69.6,76.1,77.3,-0.03160919540229869,0,1671.61,1500.9,1462.69,0.03111466453461244,1828.0,-0.03555798687089715,1608.5714285714287,-0.0960035523978685,127.80461583439903
1763.33,1233.83,2213.33,215.73,1738.0,-25.0,tomato,2019-07-13,26.6,5.0,14.19,19.9,110.49999999999994,353.20000000000005,26.542857142857144,Jul,76.1,67.4,2019.0,Maharashtra,7.0,67.4,69.6,76.1,77.3,-0.03160919540229869,0,1547.6,1833.16,1478.97,-0.03809269240000881,1717.0,0.0122306348281887,1777.4285714285713,0.022182928789583615,134.99754361083504
1806.86,1218.75,2302.86,43.52,518.0,-1220.0,tomato,2019-07-14,26.9,5.6,16.83,19.5,96.49999999999996,285.20000000000005,26.585714285714285,Jul,76.1,67.4,2019.0,Maharashtra,7.0,67.4,69.6,76.1,77.3,-0.03160919540229869,0,1763.33,1671.61,1523.32,0.08091002087807564,1716.0,-0.6981351981351981,1594.7142857142858,0.6751769237660127,142.92743856672539
1948.97,1320.81,2452.58,142.11,737.0,219.0,tomato,2019-07-15,27.2,5.1,19.15,22.2,86.29999999999995,256.90000000000003,26.657142857142855,Jul,76.1,67.4,2019.0,Maharashtra,7.0,67.4,69.6,76.1,77.3,-0.03160919540229869,0,1806.86,1547.6,1510.71,0.25934996123029214,1763.0,-0.5819625638116847,1431.0,0.48497554157931516,160.50571824855095
1919.91,1261.06,2481.21,-29.06,760.0,23.0,tomato,2019-07-16,26.7,6.4,16.07,17.1,78.69999999999996,226.70000000000005,26.67142857142857,Jul,76.1,67.4,2019.0,Maharashtra,7.0,67.4,69.6,76.1,77.3,-0.03160919540229869,0,1948.97,1763.33,1500.9,0.08879789942892151,1738.0,-0.5627157652474108,1278.4285714285713,0.40552016985138,139.98091815539055
2081.03,1372.41,2713.79,161.13,725.0,-35.0,tomato,2019-07-17,26.7,7.4,15.66,16.5,53.09999999999996,207.80000000000004,26.714285714285715,Jul,76.1,67.4,2019.0,Maharashtra,7.0,67.4,69.6,76.1,77.3,-0.03160919540229869,0,1919.91,1806.86,1833.16,0.151738374860255,518.0,0.3996138996138996,1136.7142857142858,0.3621968078421516,179.98025932758904
1955.21,1313.09,2486.91,-125.83,1637.0,912.0,tomato,2019-07-18,27.0,4.1,18.32,14.8,39.799999999999955,196.70000000000005,26.8,Jul,76.1,67.4,2019.0,Maharashtra,7.0,67.4,69.6,76.1,77.3,-0.03160919540229869,0,2081.03,1948.97,1671.61,0.003201691149684197,737.0,1.2211668928086838,1125.4285714285713,-0.4545569941609547,172.812795037227
1777.22,1246.3,2320.56,-177.98,1684.0,47.0,tomato,2019-07-19,27.4,2.4,18.95,14.2,35.99999999999996,177.60000000000005,26.928571428571427,Jul,76.1,67.4,2019.0,Maharashtra,7.0,67.4,69.6,76.1,77.3,-0.03160919540229869,0,1955.21,1919.91,1547.6,-0.07432119213921488,760.0,1.2157894736842105,1114.142857142857,-0.5114758302346455,115.98939354222406
1948.68,1335.48,2537.1,171.46,1322.0,-362.0,tomato,2019-07-20,27.4,20.1,13.36,13.5,51.09999999999996,181.80000000000004,27.04285714285714,Jul,76.1,67.4,2019.0,Maharashtra,7.0,67.4,69.6,76.1,77.3,-0.03160919540229869,0,1777.22,2081.03,1763.33,-0.06359831429628603,725.0,0.8234482758620689,1054.7142857142858,-0.2534200189624813,101.6680565557184
2319.37,1674.07,2864.07,370.69,1320.0,-2.0,tomato,2019-07-21,27.1,84.9,13.34,14.5,130.39999999999998,246.50000000000006,27.071428571428573,Jul,76.1,67.4,2019.0,Maharashtra,7.0,67.4,69.6,76.1,77.3,-0.03160919540229869,0,1948.68,1955.21,1806.86,0.1862510932329519,1637.0,-0.19364691508857668,1169.2857142857142,-0.12889431887599273,169.06643099824237
2413.59,1667.24,2963.79,94.22,1178.0,-142.0,tomato,2019-07-22,27.7,5.1,18.32,19.5,130.39999999999998,232.00000000000003,27.142857142857142,Jul,76.1,67.4,2019.0,Maharashtra,7.0,67.4,69.6,76.1,77.3,-0.03160919540229869,0,2319.37,1777.22,1948.97,0.3580704696098401,1684.0,-0.3004750593824228,1232.2857142857142,0.044052863436123295,229.3833079305253
2576.11,1817.41,3119.63,162.52,1557.0,379.0,tomato,2019-07-23,27.3,12.5,13.93,33.1,136.49999999999997,229.20000000000005,27.22857142857143,Jul,76.1,67.4,2019.0,Maharashtra,7.0,67.4,69.6,76.1,77.3,-0.03160919540229869,0,2413.59,1948.68,1919.91,0.32197692797175526,1322.0,0.1777609682299546,1346.142857142857,-0.15663801337153777,289.21330841901806
2543.76,1663.79,3158.62,-32.35,1216.0,-341.0,tomato,2019-07-24,26.5,197.7,7.05,31.5,326.79999999999995,412.90000000000003,27.199999999999996,Jul,76.1,67.4,2019.0,Maharashtra,7.0,67.4,69.6,76.1,77.3,-0.03160919540229869,0,2576.11,2319.37,2081.03,0.09674609915623654,1320.0,-0.07878787878787878,1416.2857142857142,0.1414161791406092,321.13432375759146
2490.38,1627.79,3109.71,-53.38,1331.0,115.0,tomato,2019-07-25,26.7,25.6,7.87,20.9,348.3,405.50000000000006,27.157142857142855,Jul,76.1,67.4,2019.0,Maharashtra,7.0,67.4,69.6,76.1,77.3,-0.03160919540229869,0,2543.76,2413.59,1955.21,0.03181567706196991,1178.0,0.1298811544991511,1372.5714285714287,0.030287260616153274,311.3857352606523
2111.11,1410.93,2704.81,-379.27,1415.0,84.0,tomato,2019-07-26,26.4,28.4,8.82,23.5,374.29999999999995,416.50000000000006,27.014285714285712,Jul,76.1,67.4,2019.0,Maharashtra,7.0,67.4,69.6,76.1,77.3,-0.03160919540229869,0,2490.38,2576.11,1777.22,-0.18050471447259628,1557.0,-0.09120102761721259,1334.142857142857,-0.06060606060606063,234.93534648617472
1979.76,1329.24,2592.42,-131.35,1267.0,-148.0,tomato,2019-07-27,26.0,38.2,5.71,26.3,392.3999999999999,448.5,26.814285714285717,Jul,76.1,67.4,2019.0,Maharashtra,7.0,67.4,69.6,76.1,77.3,-0.03160919540229869,0,2111.11,2543.76,1948.68,-0.22171903009717905,1216.0,0.04194078947368421,1326.2857142857142,0.04470056010340366,226.3724740965186
1961.48,1279.52,2504.19,-18.27,1320.0,53.0,tomato,2019-07-28,26.6,11.3,6.96,26.3,318.79999999999995,454.8,26.742857142857144,Jul,76.1,67.4,2019.0,Maharashtra,7.0,67.4,69.6,76.1,77.3,-0.03160919540229869,0,1979.76,2490.38,2319.37,-0.21237722757169591,1331.0,-0.008264462809917356,1326.2857142857142,0.004739336492890946,270.0465374356056
1910.91,1173.48,2435.0,-50.57,1293.0,-27.0,tomato,2019-07-29,25.9,30.6,5.41,27.0,344.29999999999995,479.80000000000007,26.485714285714288,Jul,76.1,67.4,2019.0,Maharashtra,7.0,67.4,69.6,76.1,77.3,-0.03160919540229869,0,1961.48,2111.11,2413.59,-0.09483162885875204,1415.0,-0.0862190812720848,1342.7142857142858,0.03702521544845201,299.0321346006431
2077.45,1362.9,2576.77,166.54,1056.0,-237.0,tomato,2019-07-30,25.9,68.6,4.29,30.1,400.3999999999999,543.3000000000001,26.285714285714285,Jul,76.1,67.4,2019.0,Maharashtra,7.0,67.4,69.6,76.1,77.3,-0.03160919540229869,0,1910.91,1979.76,2576.11,0.049344364973532055,1267.0,-0.1665351223362273,1271.142857142857,0.16925151719487525,257.96597811857737
2133.87,1415.0,2678.33,56.42,1183.0,127.0,tomato,2019-07-31,26.1,31.8,4.22,28.2,234.49999999999997,568.7,26.22857142857143,Jul,76.1,67.4,2019.0,Maharashtra,7.0,67.4,67.4,76.1,76.1,0.0,0,2077.45,1961.48,2543.76,0.08788771743785298,1320.0,-0.10378787878787879,1266.4285714285713,0.06587704455724754,192.9597245417961
2134.68,1396.29,2646.13,0.81,1375.0,192.0,tomato,2019-08-01,26.6,15.7,6.81,27.7,224.59999999999997,577.0000000000001,26.214285714285715,Aug,78.4,69.2,2019.0,Maharashtra,8.0,67.4,67.4,76.1,76.1,0.02670623145400589,0,2133.87,1910.91,2490.38,0.11710127635524423,1293.0,0.0634184068058778,1272.7142857142858,-0.08036816702211241,91.80702877961541
2025.0,1428.75,2570.71,-109.68,2082.0,707.0,tomato,2019-08-02,26.3,28.3,12.34,31.6,224.49999999999997,601.2,26.199999999999996,Aug,78.4,69.2,2019.0,Maharashtra,8.0,67.4,67.4,76.1,76.1,0.02670623145400589,0,2134.68,2077.45,2111.11,-0.025247298370598484,1056.0,0.9715909090909091,1368.0,-0.5219298245614035,86.9867371938209
2141.7,1490.67,2711.67,116.7,1721.0,-361.0,tomato,2019-08-03,25.7,91.9,4.09,33.7,278.19999999999993,690.7,26.157142857142855,Aug,78.4,69.2,2019.0,Maharashtra,8.0,67.4,67.4,76.1,76.1,0.02670623145400589,0,2025.0,2133.87,1979.76,0.0036693894192241926,1183.0,0.4547759932375317,1432.857142857143,-0.2010967098703888,92.19380776648705
1958.5,1238.0,2511.0,-183.2,984.0,-737.0,tomato,2019-08-04,26.1,100.3,3.88,34.2,367.19999999999993,770.9000000000001,26.085714285714285,Aug,78.4,69.2,2019.0,Maharashtra,8.0,67.4,67.4,76.1,76.1,0.02670623145400589,0,2141.7,2134.68,1961.48,-0.08253227650045901,1375.0,-0.2843636363636364,1384.857142857143,0.28945739632762535,92.70316134748215
2040.37,1216.67,2736.15,81.87,626.0,-358.0,tomato,2019-08-05,25.9,59.2,4.25,28.4,395.79999999999995,745.2,26.085714285714285,Aug,78.4,69.2,2019.0,Maharashtra,8.0,67.4,67.4,76.1,76.1,0.02670623145400589,0,1958.5,2025.0,1910.91,0.007590123456790069,2082.0,-0.6993275696445725,1289.5714285714287,0.5145674088844577,69.19536627761624
2051.55,1251.03,2566.55,11.18,815.0,189.0,tomato,2019-08-06,26.2,40.6,8.41,29.6,367.79999999999995,780.7,26.12857142857143,Aug,78.4,69.2,2019.0,Maharashtra,8.0,67.4,67.4,76.1,76.1,0.02670623145400589,0,2040.37,2141.7,2077.45,-0.04209273007423992,1721.0,-0.52643811737362,1255.142857142857,0.3506715228773048,69.61403149480816
2133.52,1347.96,2646.3,81.97,735.0,-80.0,tomato,2019-08-07,26.6,20.5,9.62,31.4,356.49999999999994,788.7,26.199999999999996,Aug,78.4,69.2,2019.0,Maharashtra,8.0,67.4,67.4,76.1,76.1,0.02670623145400589,0,2051.55,1958.5,2133.87,0.08936430942047484,984.0,-0.2530487804878049,1191.142857142857,0.38294555049172463,69.56009786000506
2154.14,1366.03,2635.86,20.62,823.0,88.0,tomato,2019-08-08,26.7,13.6,5.58,33.4,354.4,604.6,26.214285714285715,Aug,78.4,69.2,2019.0,Maharashtra,8.0,69.2,67.4,78.4,76.1,0.02670623145400589,0,2133.52,2040.37,2134.68,0.05575949460146933,626.0,0.3146964856230032,1112.2857142857142,0.26008219881839195,72.91502186993762
2083.2,1299.0,2679.6,-70.94,704.0,-119.0,tomato,2019-08-09,26.8,11.9,6.4,36.0,337.99999999999994,590.9,26.285714285714285,Aug,78.4,69.2,2019.0,Maharashtra,8.0,69.2,67.4,78.4,76.1,0.02670623145400589,0,2154.14,2051.55,2025.0,0.0154273598011258,815.0,-0.1361963190184049,915.4285714285714,0.23096129837702872,69.90372042015497
2117.83,1359.17,2685.83,34.63,723.0,19.0,tomato,2019-08-10,26.9,9.6,15.34,38.0,255.69999999999996,572.1,26.457142857142856,Aug,78.4,69.2,2019.0,Maharashtra,8.0,69.2,67.4,78.4,76.1,0.02670623145400589,0,2083.2,2133.52,2141.7,-0.007354044021148175,735.0,-0.0163265306122449,772.8571428571429,0.06451016635859523,66.93569871087122
2016.25,1233.75,2531.25,-101.58,898.0,175.0,tomato,2019-08-11,26.5,14.0,14.71,33.7,169.39999999999998,547.9000000000001,26.514285714285712,Aug,78.4,69.2,2019.0,Maharashtra,8.0,69.2,67.4,78.4,76.1,0.02670623145400589,0,2117.83,2154.14,1958.5,-0.06401162412842243,823.0,0.0911300121506683,760.5714285714286,-0.18069120961682947,51.72424733055589
1899.0,1185.25,2454.25,-117.25,856.0,-42.0,tomato,2019-08-12,26.6,5.3,17.43,21.2,115.49999999999997,541.9,26.614285714285717,Aug,78.4,69.2,2019.0,Maharashtra,8.0,69.2,67.4,78.4,76.1,0.02670623145400589,0,2016.25,2083.2,2040.37,-0.08842165898617503,704.0,0.2159090909090909,793.4285714285714,-0.07886208138278716,87.44198991335789
1728.39,1216.77,2096.61,-170.61,1212.0,356.0,tomato,2019-08-13,26.8,4.2,15.37,18.6,79.09999999999998,515.5,26.7,Aug,78.4,69.2,2019.0,Maharashtra,8.0,69.2,67.4,78.4,76.1,0.02670623145400589,0,1899.0,2117.83,2051.55,-0.18388633648593128,723.0,0.6763485477178424,850.1428571428571,-0.42564274911779537,154.98834868653606
1709.15,1078.64,2148.18,-19.24,1111.0,-101.0,tomato,2019-08-14,26.6,8.2,14.41,17.6,66.79999999999997,455.1,26.7,Aug,78.4,69.2,2019.0,Maharashtra,8.0,69.2,67.4,78.4,76.1,0.02670623145400589,0,1728.39,2016.25,2133.52,-0.1523124612523248,898.0,0.23719376391982183,903.8571428571429,-0.2291765449660186,183.12662140353768
1725.29,1126.9,2176.19,16.13,488.0,-623.0,tomato,2019-08-15,26.4,11.6,13.86,21.1,64.79999999999997,434.9,26.657142857142855,Aug,78.4,69.2,2019.0,Maharashtra,8.0,69.2,67.4,78.4,76.1,0.02670623145400589,0,1709.15,1899.0,2154.14,-0.09147446024223277,856.0,-0.42990654205607476,856.0,0.42990654205607476,178.35459454481736
1677.9,1095.81,2069.19,-47.38,1132.0,644.0,tomato,2019-08-16,26.6,7.4,17.96,23.4,60.29999999999997,426.6,26.62857142857143,Aug,78.4,69.2,2019.0,Maharashtra,8.0,69.2,67.4,78.4,76.1,0.02670623145400589,0,1725.29,1728.39,2083.2,-0.029212156978459726,1212.0,-0.066006600660066,917.1428571428571,-0.2342679127725857,173.56190364030445
1538.52,1011.3,1988.15,-139.38,720.0,-412.0,tomato,2019-08-17,26.9,3.5,21.09,21.7,54.19999999999997,401.8,26.62857142857143,Aug,78.4,69.2,2019.0,Maharashtra,8.0,69.2,67.4,78.4,76.1,0.02670623145400589,0,1677.9,1709.15,2117.83,-0.09983325044612826,1111.0,-0.35193519351935193,916.7142857142857,0.214586255259467,155.71109398653851
1410.45,875.65,1749.03,-128.07,1777.0,1057.0,tomato,2019-08-18,26.8,2.4,18.87,17.3,42.599999999999966,312.3,26.671428571428574,Aug,78.4,69.2,2019.0,Maharashtra,8.0,69.2,67.4,78.4,76.1,0.02670623145400589,0,1538.52,1725.29,2016.25,-0.18248526334703147,488.0,2.6413934426229506,1042.2857142857142,-0.7049067982456142,155.53963062591714
1449.41,916.32,1814.85,38.96,1945.0,168.0,tomato,2019-08-19,26.7,3.3,18.54,15.3,40.59999999999997,215.3,26.685714285714287,Aug,78.4,69.2,2019.0,Maharashtra,8.0,69.2,67.4,78.4,76.1,0.02670623145400589,0,1410.45,1677.9,1899.0,-0.13617617259669826,1132.0,0.7181978798586572,1197.857142857143,-0.6237328562909957,136.8280773713921
1402.21,948.24,1770.59,-47.21,1611.0,-334.0,tomato,2019-08-20,26.9,2.3,20.43,15.2,38.69999999999997,158.40000000000003,26.7,Aug,78.4,69.2,2019.0,Maharashtra,8.0,69.2,67.4,78.4,76.1,0.02670623145400589,0,1449.41,1538.52,1728.39,-0.08859813327093567,720.0,1.2375,1254.857142857143,-0.28381147540983603,143.41908345826548
